AgentIndex,Episode,TimeInRangeRatio,MeanDeviation,TotalEvents,EventsPerMinute,PanicCount,MaxHR,MeanRecoveryTime,OverreactionCount
17,4,0.7066666,6.873209,9,1.8,0,113.0734,11,1
18,4,0.9,6.714876,10,2,0,113.4996,6,0
19,4,0.8866667,4.881512,10,2,0,109.9941,4.857143,1
0,5,0.8433333,8.287921,15,3,0,105.7631,15.66667,2
1,5,0.8033333,7.540145,5,1,0,108.7049,19.66667,0
2,5,0.9333333,4.730395,8,1.6,0,99.80333,4,0
3,5,0.6166667,8.406258,3,0.6,0,118.0567,23,0
4,5,0.9133334,7.01889,4,0.8,0,108.325,5.2,0
5,5,0.57,8.776788,5,1,0,106.8326,25.8,0
6,5,0.95,7.250068,12,2.4,0,100.4737,3.75,1
7,5,0.8166667,5.681359,8,1.6,0,113.7837,7.857143,0
8,5,0.7166666,7.986176,4,0.8,0,102.4183,15.2,0
9,5,0.9933333,4.416906,8,1.6,0,106.0416,1,0
10,5,0.72,7.416131,4,0.8,0,109.002,21,0
11,5,0.8766667,6.13359,5,1,0,112.1078,8.25,0
12,5,0.6333333,6.381198,5,1,0,109.8215,22,0
13,5,0.9966667,5.244223,5,1,0,97.93129,1,0
14,5,0.9633333,6.149928,5,1,0,111.0995,3.666667,0
15,5,0.5533333,8.378924,8,1.6,0,113.7094,33.5,0
16,5,0.89,4.253883,11,2.2,0,108.3054,4.125,0
17,5,0.9933333,5.652545,7,1.4,0,104.1394,1,0
18,5,0.6133333,8.166323,6,1.2,0,114.127,18,0
19,5,0.6133333,5.960589,10,2,0,100.2044,10.3,0
0,6,0.6933333,6.012204,4,0.8,0,116.3561,23,0
1,6,0.7133333,8.632865,5,1,0,123.7092,17.2,0
2,6,0.6333333,9.894669,23,4.6,0,101.7762,27.5,2
3,6,0.8,5.526382,11,2.2,0,106.819,8.571428,1
4,6,0.78,6.613864,6,1.2,0,117.41,9.428572,0
5,6,0.9166667,6.986735,4,0.8,0,105.7148,5,0
6,6,0.6066667,6.849656,4,0.8,0,117.9083,23.6,0
7,6,0.78,6.505222,7,1.4,0,119.3582,11,1
8,6,0.89,5.873776,8,1.6,0,96.97817,16.5,0
9,6,0.94,6.493754,6,1.2,0,109.5449,6,0
10,6,0.99,4.191605,5,1,0,98.68723,1.5,0
11,6,0.8766667,6.646725,16,3.2,0,103.8178,12.33333,2
12,6,0.8466667,4.793523,9,1.8,0,102.31,4.181818,0
13,6,0.9566666,5.516853,6,1.2,0,111.6261,2.6,0
14,6,1,5.86258,2,0.4,0,91.29518,0,0
15,6,0.8333333,5.989239,5,1,0,103.8593,8.333333,1
16,6,0.9833333,4.010831,13,2.6,0,102.3812,2.5,2
17,6,0.9666666,4.508821,12,2.4,0,93.8698,3.333333,0
18,6,0.5366667,8.128568,4,0.8,0,107.8047,23.16667,0
19,6,0.9466667,4.937817,8,1.6,0,115.562,5.333333,0
0,7,0.8066667,4.70845,7,1.4,0,110.4678,9.666667,1
1,7,0.9433333,5.158136,5,1,0,97.93806,4.25,0
2,7,0.78,4.929543,6,1.2,0,103.0391,8.2,0
3,7,0.84,6.783467,5,1,0,118.8695,9.6,0
4,7,0.7166666,6.281487,5,1,0,99.46111,14.16667,0
5,7,0.75,7.067667,5,1,0,105.412,12.5,0
6,7,0.84,7.255049,4,0.8,0,104.9624,12,0
7,7,0.9766667,4.931695,6,1.2,0,99.85764,3.5,0
8,7,0.89,3.60907,10,2,0,101.7188,4.125,0
9,7,0.7533333,7.31268,4,0.8,0,103.6738,12.33333,0
10,7,1,4.367703,5,1,0,86.01714,0,0
11,7,0.7566667,6.030153,5,1,0,89.88689,57,0
12,7,0.7733333,7.174275,8,1.6,0,116.7664,17,0
13,7,0.9466667,4.650092,1,0.2,0,100.8066,16,0
14,7,0.7666667,4.382816,7,1.4,0,106.6027,8.75,0
15,7,0.8166667,6.436632,19,3.8,0,105.7254,18.33333,2
16,7,0.98,3.936277,9,1.8,0,95.53413,3,1
17,7,0.5766667,6.861127,2,0.4,0,104.4351,18,0
18,7,0.99,3.676701,6,1.2,0,98.8784,3,1
19,7,0.9566666,4.906298,8,1.6,0,110.4645,13,1
0,8,0.89,7.168638,5,1,0,117.8906,11,0
1,8,0.9866667,5.47788,8,1.6,0,96.68723,1.333333,0
2,8,0.8733333,6.600327,6,1.2,0,115.7071,7.6,0
3,8,0.8666667,6.894792,3,0.6,0,112.5434,13.33333,0
4,8,0.98,5.774674,6,1.2,0,112.3433,2,0
5,8,0.9333333,5.321478,5,1,0,101.8503,6.666667,1
6,8,0.96,4.478961,8,1.6,0,102.6458,6,0
7,8,0.77,7.294539,3,0.6,0,122.7507,13.8,0
8,8,0.9433333,4.495175,10,2,0,105.8178,5.666667,1
9,8,0.9,4.214211,12,2.4,0,110.2311,5,0
10,8,0.8133333,6.021868,4,0.8,0,120.4017,14,1
11,8,1,5.088344,7,1.4,0,95.92773,0,0
12,8,0.9733334,4.021393,7,1.4,0,108.6079,2.666667,1
13,8,0.51,6.811993,4,0.8,0,116.7183,24.5,0
14,8,0.9,4.502905,10,2,0,96.9315,6,0
15,8,0.9566666,5.194927,7,1.4,0,106.2224,4.333333,0
16,8,0.6133333,10.93634,34,6.8,0,109.5382,4.25,0
17,8,0.76,8.951025,4,0.8,0,109.5536,18,0
18,8,0.7233334,5.473519,7,1.4,0,116.5196,11.85714,1
19,8,0.9866667,5.174197,5,1,0,106.2245,1.333333,0
0,9,0.7333333,7.026963,4,0.8,0,110.9103,16,0
1,9,0.7666667,5.893893,4,0.8,0,89.41107,23.33333,0
2,9,0.9133334,7.843892,3,0.6,0,107.0112,3.25,0
3,9,0.4333333,9.185422,3,0.6,0,128.0945,34,0
4,9,0.9866667,4.479609,5,1,0,107.8445,2,0
5,9,0.6233333,6.392693,5,1,0,109.4764,21.25,0
6,9,0.93,5.791405,7,1.4,0,108.6712,5.666667,0
7,9,0.5566667,9.081632,5,1,0,118.0753,22.16667,0
8,9,1,3.957461,4,0.8,0,93.7928,0,0
9,9,0.8,6.665706,7,1.4,0,111.3024,7.5,0
10,9,0.7466667,9.518641,4,0.8,0,119.1986,18.5,0
11,9,0.5233333,7.294248,6,1.2,0,110.4705,27.6,0
12,9,0.8166667,6.580009,6,1.2,0,115.2392,11.75,0
13,9,0.9066667,6.792927,4,0.8,0,103.9439,9.333333,0
