AgentIndex,Episode,TimeInRangeRatio,MeanDeviation,TotalEvents,EventsPerMinute,PanicCount,MaxHR,MeanRecoveryTime,OverreactionCount
0,58,0.5323194,7.941577,3,0.6844106,0,112.5224,41,0
0,59,0.9767442,3.497823,11,2.55814,0,99.02486,3,0
0,60,0.8275862,6.771811,5,1.149425,0,117.35,9.25,0
0,61,0.9847909,5.628873,12,2.737643,0,89.79066,2,0
0,62,0.7348485,7.888317,4,0.9090909,0,117.1237,17.5,0
0,63,0.7478632,7.54718,3,0.7692308,0,108.8413,19.66667,0
0,64,0.92,4.435287,6,1.44,0,107.8393,5,0
0,65,0.7198276,5.925962,8,2.068965,0,107.2493,9.285714,1
0,66,0.987069,5.483185,9,2.327586,0,92.63399,1.5,0
0,67,0.9195402,5.812729,4,1.37931,0,103.9194,4.666667,0
0,68,0.6947368,5.488346,11,3.473684,0,95.48524,5.272727,1
0,69,0.8995434,5.666474,7,1.917808,0,99.28957,2.75,0
0,70,0.6914893,7.710916,4,1.276596,0,123.6474,11.6,0
0,71,0.9534883,6.039946,12,4.186047,0,93.28333,2.666667,0
0,72,0.8159204,6.841881,4,1.19403,0,114.7578,7.4,0
0,73,0.7783784,5.536912,3,0.972973,0,104.5431,10.25,0
0,74,0.5721925,8.735231,12,3.850267,0,104.2874,11.28571,0
0,75,0.9261364,5.824545,7,2.386364,0,98.00542,6.5,1
0,76,0.9277108,5.577404,6,2.168675,0,112.5211,2.75,0
0,77,0.9578313,7.550397,1,0.3614458,0,101.7183,7,0
0,78,0.9235294,5.848569,8,2.823529,0,98.58061,2.666667,0
0,79,0.7085714,7.426805,4,1.371429,0,105.1054,12.75,0
0,80,0.5976331,8.17557,13,4.615385,0,89.71323,6.181818,0
0,81,0.5813953,5.939387,4,1.395349,0,108.1485,14.25,0
0,82,0.7988506,6.157852,5,1.724138,0,107.8521,8.75,0
0,83,0.7764706,6.144568,4,1.411765,0,109.1721,4.222222,0
0,84,0.4666667,7.957147,12,4.363636,0,109.9454,11,0
0,85,0.817647,7.001208,5,1.764706,0,93.28963,4.5,0
0,86,0.8488372,6.495944,7,2.44186,0,108.9475,5.2,0
0,87,0.7673267,6.712626,4,1.188119,0,105.7343,8.2,0
0,88,0.8444445,7.050481,3,1,0,104.9399,5.6,0
0,89,0.9011628,6.75146,4,1.395349,0,111.5123,4.25,0
0,90,0.5185185,8.839941,4,1.269841,0,120.6297,18.2,0
0,91,0.6111111,6.633716,5,1.388889,0,108.5882,14,0
0,92,0.7811159,3.566847,7,1.802575,0,94.86341,4.25,0
0,93,0.6621004,8.258627,5,1.369863,0,111.7429,14.8,0
0,94,0.6814159,5.922601,7,1.858407,0,109.1386,6.25,0
0,95,0.9953488,6.974457,10,2.790698,0,91.02578,1,0
0,96,0.8038278,7.466197,6,1.722488,0,104.769,10.25,0
0,97,0.8104265,5.802751,5,1.421801,0,107.1598,8,0
0,98,0.9295775,6.074569,8,2.253521,0,91.55223,7.5,0
0,99,0.8914027,5.458487,7,1.900452,0,106.5031,3,0
0,100,0.9776536,5.524958,5,1.675978,0,99.38043,2,0
0,101,0.92,4.295996,4,1.371429,0,97.42822,3.5,0
0,102,0.4640884,9.934875,4,1.325967,0,123.0015,24.25,0
0,103,0.6941177,7.79165,6,2.117647,0,103.2909,8.666667,0
0,104,0.8614458,6.196013,4,1.445783,0,108.7602,4.6,1
0,105,0.8612717,5.507397,6,2.080925,0,105.2915,3.428571,0
0,106,0.7897727,5.573718,3,1.022727,0,97.01369,12.33333,0
0,107,0.8224852,9.146539,2,0.7100592,0,108.9181,15,0
0,108,0.3817204,8.799541,2,0.6451613,0,107.5741,28.25,0
0,109,0.6944444,8.767953,3,1,0,109.2522,7.857143,0
0,110,0.8837209,7.409883,8,3.72093,0,112.2549,5,2
0,111,0.988764,5.814567,7,2.35955,0,103.4821,1,0
0,112,0.5976331,9.574134,12,4.260355,0,100.5966,22.66667,0
0,113,0.8493976,7.971035,8,2.891566,0,109.2446,6.25,0
0,114,0.9435028,4.5579,9,3.050848,0,93.43777,1.428571,0
0,115,0.7857143,7.747346,7,2.5,0,102.3621,7.2,0
0,116,0.6337209,8.795331,10,3.488372,0,101.0937,7.375,0
0,117,0.9454545,5.857377,6,2.181818,0,109.4365,3,0
0,118,0.6746411,5.914842,4,1.148325,0,118.2865,9.714286,0
0,119,0.7783019,6.437483,7,1.981132,0,112.7259,5.75,0
0,120,0.9175258,6.467484,5,1.546392,0,102.9819,2.285714,0
0,121,0.8586956,4.85583,6,1.956522,0,104.3907,4.333333,0
0,122,0.7344633,6.888715,4,1.355932,0,116.2048,5.222222,0
0,123,0.5135135,6.443464,8,2.594594,0,113.5814,12.85714,1
0,124,0.9122807,6.158532,8,2.807018,0,97.10511,3,0
0,125,0.9375,3.888093,7,2.386364,0,99.27605,3.666667,0
0,126,0.9294118,6.343787,6,2.117647,0,111.85,2.4,0
0,127,0.9166667,5.099626,6,2.142857,0,98.61991,7,0
0,128,0.8571429,6.773722,1,0.3428572,0,108.7319,25,0
0,129,0.6127451,9.095859,10,2.941176,0,101.0769,7.9,0
0,130,0.8701923,7.656877,5,1.442308,0,115.2696,4.8,0
0,131,0.7833334,7.305755,9,3,0,105.2931,7.8,0
0,132,0.7058824,6.729229,10,3.529412,0,94.89791,5.555555,0
0,133,0.8433735,4.790604,10,3.614458,0,104.5237,3.25,1
0,134,0.9017341,5.502073,10,3.468208,0,96.07485,4.25,0
0,135,0.8926554,4.743562,8,2.711864,0,98.63933,3.166667,1
0,136,0.8522727,7.080935,8,2.727273,0,98.80231,4.333333,0
0,137,0.7542857,6.168282,8,2.742857,0,105.7676,4.777778,0
0,138,0.7094972,5.649307,6,2.011173,0,100.7451,5.777778,0
0,139,0.5470588,13.59952,21,7.411765,0,118.2698,32.5,1
0,140,0.5739645,8.736978,15,5.325444,0,104.8663,8,0
0,141,0.9195402,5.826797,12,4.137931,0,102.5331,2.8,0
0,142,0.9404762,5.728731,5,1.785714,0,108.1005,2.5,1
0,143,0.7894737,4.880762,11,3.859649,0,95.77673,3.6,0
0,144,0.8235294,6.605564,4,1.411765,0,116.2107,6,0
0,145,0.8857143,6.87168,11,3.771429,0,101.6134,6.666667,0
0,146,0.729885,8.488541,5,1.724138,0,116.2699,7.833333,0
0,147,1,3.90692,6,1.747573,0,97.36312,0,0
0,148,0.7848837,7.369484,4,1.395349,0,115.2366,6.166667,0
0,149,0.9739583,5.261075,6,1.875,0,105.8903,2.5,0
0,150,0.8443114,5.765613,8,2.874252,0,90.8289,3.714286,0
0,151,0.9587629,3.919648,8,2.474227,0,91.49793,1.142857,0
0,152,1,5.780007,2,0.6349207,0,96.14951,0,0
0,153,0.9101796,6.944719,5,1.796407,0,109.4664,3,0
0,154,0.7738096,7.56262,9,3.214286,0,95.35168,9.5,0
0,155,0.5843374,6.768941,4,1.445783,0,117.1236,11.5,0
0,156,0.9431818,5.919808,5,1.704545,0,113.7292,1.428571,0
0,157,0.7720207,5.753892,4,1.243523,0,105.5598,11,0
0,158,0.6079546,7.910055,4,1.363636,0,111.9186,17.25,0
0,159,0.6954023,6.654045,5,1.724138,0,103.0096,13.25,0
0,160,0.7134503,7.066059,6,2.105263,0,101.3838,8.166667,0
0,161,0.6144578,8.093936,4,1.445783,0,116.3925,12.8,0
0,162,0.6123595,6.051578,5,1.685393,0,107.9344,11.5,0
0,163,0.5672514,7.55419,3,1.052632,0,119.9072,14.4,0
0,164,0.8941177,4.403877,6,2.117647,0,96.23929,6,1
0,165,0.6629214,8.827508,5,1.685393,0,107.8379,11,0
0,166,0.8965517,4.398247,11,3.793103,0,105.5017,3,2
0,167,0.9408284,6.262193,5,1.775148,0,96.9516,2.5,0
0,168,0.877907,7.621281,8,2.790698,0,96.73069,5.25,1
0,169,0.9047619,5.667087,4,1.428571,0,105.9446,4,0
0,170,0.6684783,9.368892,11,3.586957,0,95.06458,6.777778,0
0,171,0.8705882,4.779254,9,3.176471,0,99.86732,3.142857,0
0,172,0.8863636,4.748945,6,2.045455,0,110.2416,4,0
0,173,0.8744395,5.139143,7,1.883408,0,106.9214,5.6,1
0,174,0.8910891,6.439162,7,2.079208,0,115.7997,11,0
0,175,0.8839779,5.016503,12,3.977901,0,101.4043,3,0
0,176,1,5.120878,6,2.142857,0,90.76307,0,0
0,177,0.7011494,7.01425,5,1.724138,0,123.0571,5.777778,0
0,178,0.6081871,8.269397,9,3.157895,0,99.70985,6.7,0
0,179,0.4682081,7.731809,5,1.734104,0,106.8193,12.57143,0
0,180,0.6951872,7.415301,9,2.887701,0,113.2511,6.333333,0
0,181,1,4.359354,6,1.967213,0,95.89145,0,0
0,182,0.8595505,8.220522,6,2.022472,0,104.1392,6.25,0
0,183,0.7597765,5.291135,5,1.675978,0,93.3858,7.75,0
0,184,0.7032967,6.894871,13,4.285714,0,100.5776,4.909091,1
0,185,0.9553072,6.667553,3,1.005587,0,103.6168,2.666667,0
0,186,0.8333333,7.57193,8,2.666667,0,98.00748,10,0
0,187,0.852459,5.34114,8,2.622951,0,106.1024,9,0
0,188,0.8453039,5.005147,7,2.320442,0,109.4762,4,0
0,189,0.8882682,7.903466,8,2.681564,0,103.2115,6.666667,1
0,190,0.7071823,8.938248,4,1.325967,0,115.7701,13.25,0
0,191,0.6067415,10.0411,5,1.685393,0,98.6768,5,0
0,192,0.489011,7.566705,5,1.648352,0,117.0892,15.5,0
0,193,0.7430168,7.347501,7,2.346369,0,100.8718,9.2,0
0,194,0.9494382,6.106233,11,3.707865,0,95.15942,4.5,0
0,195,0.5739645,10.73746,13,4.615385,0,102.8404,8.571428,0
0,196,0.4858757,9.033692,8,2.711864,0,114.8249,11.375,1
0,197,0.9723757,6.186728,5,1.657459,0,102.8857,1.25,0
0,198,0.9392265,4.686614,6,1.98895,0,94.59859,3.333333,0
0,199,0.8333333,7.5929,5,1.666667,0,117.0504,7.5,0
0,200,0.8757062,4.239181,10,3.389831,0,102.5608,2,0
0,201,0.3804348,12.67405,26,8.478261,0,94.77567,22.8,0
0,202,0.8736264,6.150866,9,2.967033,0,93.28731,5.75,1
0,203,0.8469945,6.017304,9,2.95082,0,94.68022,5.6,0
0,204,0.8162162,4.311967,5,1.621622,0,105.4049,5.5,0
0,205,0.456044,8.418387,11,3.626374,0,106.0917,12.375,0
0,206,0.8044693,6.844691,4,1.340782,0,103.2933,7,0
0,207,0.9615384,4.55515,4,1.318681,0,101.0828,3.5,0
0,208,0.7197802,8.109112,5,1.648352,0,116.2674,10,0
0,209,0.9602273,5.040031,9,3.068182,0,108.9557,1.4,1
0,210,0.5519125,11.79921,10,3.278688,0,110.7397,13.66667,0
0,211,0.9395604,5.391819,11,3.626374,0,98.49223,1.571429,0
0,212,0.7513812,7.220786,4,1.325967,0,107.0507,9,0
0,213,0.7016575,6.591747,5,1.657459,0,115.7951,6.25,0
0,214,0.8516483,7.295827,7,2.307692,0,108.5839,5.4,0
0,215,0.3258427,13.14155,14,4.719101,0,101.7644,17.14286,2
0,216,0.8685714,6.964276,9,3.085714,0,100.5872,4.6,0
0,217,0.7630058,4.478975,9,3.121387,0,97.92545,4.1,0
0,218,0.5284091,6.948545,14,4.772727,0,95.71628,10.375,4
0,219,0.852459,8.968139,11,3.606557,0,99.11416,5.4,0
0,220,0.9392265,6.693614,4,1.325967,0,109.2813,1.833333,0
0,221,0.7857143,6.168471,6,1.978022,0,103.3032,5.833333,0
0,222,0.9508197,6.637733,7,2.295082,0,111.034,2.25,1
0,223,0.8594595,5.600236,8,2.594594,0,110.3056,4.333333,0
0,224,0.7934783,5.779998,5,1.630435,0,104.4017,5.428571,0
0,225,0.7431694,7.837583,11,3.606557,0,106.3462,5.875,0
0,226,0.8961748,6.774707,6,1.967213,0,97.938,4.75,0
0,227,0.7307692,6.323144,6,1.978022,0,110.5056,7,0
0,228,0.8666667,4.055037,6,2,0,100.0824,4,0
0,229,0.7127072,6.259425,11,3.646409,0,95.91112,8.5,0
0,230,0.8176796,7.802002,6,1.98895,0,107.5252,6.6,1
0,231,0.6043956,7.270254,6,1.978022,0,117.3152,12,0
0,232,0.9888268,5.588793,5,1.675978,0,98.06944,1,0
0,233,0.9613259,4.303319,9,2.983425,0,99.37646,7,2
0,234,0.704918,9.468387,4,1.311475,0,121.4361,7.714286,0
0,235,0.8306011,7.517003,8,2.622951,0,108.6064,6.2,0
0,236,0.6685083,8.376529,4,1.325967,0,108.9582,10.8,0
0,237,0.9831461,5.092605,4,1.348315,0,96.07196,1.5,0
0,238,0.8636364,6.525556,5,1.704545,0,115.6241,8,1
0,239,0.8971428,4.650002,10,3.428571,0,97.66878,3,0
0,240,0.8722222,5.252193,5,1.666667,0,105.5832,2.875,0
0,241,0.839779,4.96496,6,1.98895,0,98.65086,4.833333,0
0,242,0.7458563,8.659345,4,1.325967,0,112.64,9.2,0
0,243,0.7247191,8.569893,11,3.707865,0,93.97356,9.8,1
0,244,0.7087912,6.961198,15,4.945055,0,98.61504,5.333333,0
0,245,0.4725275,13.37332,8,2.637363,0,104.0012,29,0
0,246,0.6853933,8.965668,7,2.35955,0,118.2073,6.222222,0
0,247,1,7.828058,1,0.3409091,0,92.31484,0,0
0,248,0.8930481,5.7616,5,1.604278,0,106.2521,5,0
0,249,1,7.03063,0,0,0,80.49908,0,0
0,250,0.7514125,9.850953,5,1.694915,0,106.3891,8.8,0
0,251,0.9180328,5.711837,6,1.967213,0,106.5776,5,0
0,252,0.7555556,6.238246,10,3.333333,0,98.95559,4.888889,0
0,253,0.7348067,6.732977,8,2.651934,0,109.3178,9.6,0
0,254,0.5409836,7.350653,8,2.622951,0,107.0768,14,0
0,255,0.4918033,12.06512,24,7.868853,0,91.82172,8.428572,2
0,256,0.8611111,7.442779,9,3,0,90.67744,6.25,0
0,257,0.7912088,6.383868,5,1.648352,0,103.9967,4.75,0
0,258,0.84153,4.948774,7,2.295082,0,107.0283,5.5,1
0,259,0.8895028,4.431435,10,3.314917,0,97.86016,3.333333,0
0,260,0.8208092,8.471993,7,2.427746,0,109.8131,7.75,0
0,261,0.9494382,5.386472,5,1.685393,0,102.612,1.8,0
0,262,0.7816092,6.345106,3,1.034483,0,110.488,12.66667,0
0,263,0.6511628,6.462419,4,1.395349,0,117.5992,16.33333,0
0,264,0.7790055,6.043637,7,2.320442,0,114.4427,5.714286,1
0,265,0.8777778,5.047821,7,2.333333,0,91.81774,3.666667,0
0,266,0.8461539,4.498774,8,2.637363,0,100.9283,2.333333,0
0,267,0.9625669,6.797746,5,1.604278,0,118.6572,2.333333,0
0,268,0.9120879,4.856655,8,2.637363,0,95.7021,2.666667,0
0,269,0.5659341,6.912091,3,0.989011,0,116.6753,24.66667,0
0,270,0.6966292,7.378253,6,2.022472,0,111.3332,13.5,0
0,271,0.7777778,7.556426,4,1.333333,0,101.2092,8,0
0,272,0.9171271,7.060785,3,0.9944751,0,107.8547,2.75,0
0,273,0.8324022,6.049619,6,2.011173,0,114.7728,5,0
0,274,0.9834254,4.562098,8,2.651934,0,103.6297,3,1
0,275,0.8087432,5.157523,11,3.606557,0,98.80062,3.888889,1
0,276,0.6576087,9.726359,7,2.282609,0,106.9259,10.5,0
0,277,0.8611111,6.131661,5,1.666667,0,102.8804,2.777778,0
0,278,0.7213115,7.488467,6,1.967213,0,97.01415,6.375,0
0,279,0.8791209,3.739888,7,2.307692,0,99.00791,2.75,0
0,280,0.7569061,7.032205,7,2.320442,0,108.637,7.333333,1
0,281,0.6304348,7.428292,6,1.956522,0,117.1803,15,1
0,282,0.7840909,6.297603,4,1.363636,0,100.7864,6.333333,0
0,283,0.9887006,5.36069,9,3.050848,0,94.87085,2,0
0,284,0.9944751,6.045772,4,1.325967,0,113.5053,1,0
0,285,0.9398907,5.324967,10,3.278688,0,92.14365,5.5,0
0,286,0.7595628,9.752665,12,3.934426,0,93.65158,5.142857,2
0,287,0.6758242,5.257911,7,2.307692,0,101.226,9.833333,0
0,288,0.6793478,8.647536,4,1.304348,0,112.9872,4.666667,0
0,289,0.7857143,5.973466,8,2.637363,0,106.2839,5.571429,0
0,290,0.6077348,8.033938,4,1.325967,0,110.505,21.66667,0
0,291,0.8097826,4.939502,11,3.586957,0,110.159,3.181818,1
0,292,0.8722222,4.804247,5,1.666667,0,107.222,5.75,1
0,293,0.9617487,4.944989,11,3.606557,0,97.85589,2.333333,0
0,294,0.7888889,4.078193,14,4.666667,0,92.64576,4.222222,0
0,295,0.8895028,5.878452,3,0.9944751,0,105.5662,5.333333,0
0,296,0.9611111,5.405171,6,2,0,99.23843,3.5,0
0,297,0.9888889,5.620547,8,2.666667,0,102.0387,2,0
0,298,0.9558011,7.497389,5,1.657459,0,113.142,1.6,0
0,299,0.513369,6.577722,6,1.925134,0,108.991,9,0
0,300,0.6793478,6.315986,5,1.630435,0,95.80918,11.8,0
0,301,0.7759563,9.144715,8,2.622951,0,94.68134,6.833333,0
0,302,0.5921788,7.190566,6,2.011173,0,115.4622,8.111111,0
0,303,0.8901099,7.447655,5,1.648352,0,111.2861,4,0
0,304,0.5257143,7.972546,3,1.028571,0,109.8811,25,0
0,305,0.6149426,6.513525,4,1.37931,0,99.90004,16.75,0
0,306,0.8111111,6.269128,9,3,0,113.2779,4.857143,1
0,307,0.4594595,10.94735,16,5.189189,0,106.8946,14.28571,1
0,308,0.7826087,8.06426,8,2.608696,0,105.4732,6.666667,1
0,309,0.9450549,5.52309,10,3.296703,0,111.7246,1.666667,0
0,310,0.8895028,6.553626,5,1.657459,0,100.5842,5,0
0,311,0.8055556,7.697442,5,1.666667,0,117.9004,7,0
0,312,0.8611111,8.391893,2,0.6666667,0,107.3206,12.5,0
0,313,0.8176796,6.580013,5,1.657459,0,111.4571,8.25,0
0,314,0.9608939,5.256403,6,2.011173,0,103.3181,2.333333,0
0,315,0.5405405,8.562272,5,1.621622,0,121.8835,21.25,1
0,316,0.9668508,4.167725,8,2.651934,0,98.07488,3,1
0,317,0.6666667,7.417108,5,1.639344,0,112.9594,14,0
0,318,0.6333333,8.878946,7,2.333333,0,120.7947,13.2,0
0,319,0.8791209,5.826695,12,3.956044,0,99.83301,4.4,0
0,320,0.7555556,6.883277,6,2,0,113.3232,7.333333,0
0,321,0.6338798,12.19464,7,2.295082,0,111.5254,16.75,0
0,322,0.6079546,6.738111,3,1.022727,0,109.5267,23,0
0,323,0.7430168,9.351698,13,4.357542,0,92.68926,11.5,1
0,324,0.7150838,5.756725,6,2.011173,0,96.64259,6.375,0
0,325,0.7388889,5.581797,7,2.333333,0,107.5738,5.875,0
0,326,0.9085714,6.587147,7,2.4,0,109.0415,2.666667,1
0,327,0.9881657,5.420933,5,1.775148,0,103.1077,1,0
0,328,0.6292135,6.245486,7,2.35955,0,108.7792,9.5,1
0,329,0.7679558,8.554334,4,1.325967,0,122.673,10.5,0
0,330,0.9281768,6.198293,4,1.325967,0,101.4831,3.25,0
0,331,0.6179775,8.715558,9,3.033708,0,110.4402,13.6,1
0,332,0.6010929,8.807226,3,0.9836066,0,94.55809,18.25,0
0,333,0.9166667,6.598459,3,1,0,105.2395,3.75,0
0,334,0.45,8.999156,4,1.333333,0,119.5926,19.8,0
0,335,0.9450549,3.241903,5,1.648352,0,89.70306,2,0
0,336,0.6123595,6.699796,5,1.685393,0,106.0649,15.25,0
0,337,0.9226519,5.088541,4,1.325967,0,103.8885,2.333333,0
0,338,1,5.295733,4,1.340782,0,94.34342,0,0
0,339,0.9010989,7.063973,3,0.989011,0,105.2098,6,0
0,340,0.6648352,6.098073,9,2.967033,0,98.76346,5.7,0
0,341,0.8901099,5.575178,8,2.637363,0,91.787,5,1
0,342,0.8618785,8.191041,8,2.651934,0,104.6395,8.333333,0
0,343,0.8736264,5.788297,6,1.978022,0,101.865,4.6,0
0,344,0.5856354,6.064643,5,1.657459,0,103.8979,15,1
0,345,0.9723757,6.696936,9,2.983425,0,105.6996,2.5,1
0,346,0.7388889,7.806394,6,2,0,102.7635,7.833333,0
0,347,0.8895028,6.254873,7,2.320442,0,99.80592,10,0
0,348,0.7109827,7.695667,10,3.468208,0,109.4622,7.142857,0
0,349,0.7283237,7.519313,5,1.734104,0,112.9092,9.4,0
0,350,0.7288136,7.115412,5,1.694915,0,105.7651,11,0
0,351,0.9337016,6.680207,5,1.657459,0,100.7952,2.4,0
0,352,0.6132597,8.089639,8,2.651934,0,111.9522,10,0
0,353,0.6666667,5.78195,6,2,0,99.10299,7.5,0
0,354,0.4725275,7.670033,7,2.307692,0,117.0077,13,0
0,355,0.7857143,5.25625,6,1.978022,0,114.3208,7.8,1
0,356,0.9502763,6.816507,4,1.325967,0,117.2243,2.25,0
0,357,0.9116022,4.876957,10,3.314917,0,91.46072,2,0
0,358,0.6833333,8.508768,4,1.333333,0,121.5254,14.25,0
0,359,0.8324022,6.206646,6,2.011173,0,109.7293,4.285714,0
0,360,0.4759358,9.819507,4,1.283422,0,102.6115,24.5,0
0,361,0.9453552,4.941651,7,2.295082,0,99.40441,2,0
0,362,0.852459,5.647501,5,1.639344,0,101.305,6.75,0
0,363,0.9234973,7.183522,7,2.295082,0,97.76297,2.8,0
0,364,0.7663044,6.606142,6,1.956522,0,112.7236,6.2,0
0,365,0.8950276,5.928101,6,1.98895,0,110.9568,3.8,0
0,366,0.7237569,6.763619,4,1.325967,0,121.4901,13.33333,0
0,367,0.9135135,6.533816,1,0.3243243,0,100.358,8,0
0,368,0.7692308,4.79177,14,4.615385,0,94.48396,3,1
0,369,0.9388889,5.922278,10,3.333333,0,104.9126,2.75,1
0,370,0.7951807,6.4161,6,2.168675,0,110.6352,5.666667,0
0,371,0.8947368,4.981825,10,3.508772,0,98.72555,2.6,0
0,372,0.7065217,5.634447,5,1.630435,0,99.35074,7.714286,0
0,373,0.7071823,7.963223,4,1.325967,0,118.9368,10.6,0
0,374,0.510989,6.836734,6,1.978022,0,117.6833,14.83333,1
0,375,0.7900553,6.48102,4,1.325967,0,107.8022,6.333333,0
0,376,0.8722222,6.932896,6,2,0,114.2176,5.75,0
0,377,0.5652174,7.570886,4,1.304348,0,104.6149,15.8,0
0,378,0.6,8.491813,4,1.333333,0,109.2344,18,0
0,379,0.8810811,6.891511,8,2.594594,0,102.571,5.5,1
0,380,0.7065217,7.095414,13,4.23913,0,97.68171,4.153846,0
0,381,0.7912088,7.758389,6,1.978022,0,110.9856,7.6,0
0,382,0.9945055,5.01716,4,1.318681,0,106.2869,1,0
0,383,0.7759563,6.460284,3,0.9836066,0,116.0933,13.66667,0
0,384,0.7989131,6.39678,10,3.26087,0,102.8285,4.111111,1
0,385,0.9285714,5.51688,8,2.637363,0,98.03049,2.5,1
0,386,0.6593407,6.206799,7,2.307692,0,109.062,7.75,0
0,387,0.6956522,8.962301,6,1.956522,0,118.7814,11.2,0
0,388,0.8901099,6.926942,7,2.307692,0,108.8595,3.333333,1
0,389,0.7032967,4.944485,10,3.296703,0,92.15388,5.4,0
0,390,0.7087912,7.235437,7,2.307692,0,113.0066,8.833333,0
0,391,0.6703911,8.249532,4,1.340782,0,120.1912,9.833333,0
0,392,0.7011494,5.054467,7,2.413793,0,111.6593,8.666667,0
0,393,0.6277778,8.440128,4,1.333333,0,114.1544,16.75,0
0,394,0.8324022,7.47953,11,3.687151,0,104.7536,5,0
0,395,0.9,6.378091,7,2.333333,0,98.79333,3,0
0,396,0.9833333,6.201627,6,2,0,108.8405,1.5,0
0,397,0.8901099,6.18655,7,2.307692,0,113.7936,3.333333,0
0,398,0.8379889,4.644509,8,2.681564,0,112.426,4.833333,0
0,399,0.92,5.100154,6,2.057143,0,106.0349,2.25,0
0,400,0.7348067,7.345016,6,1.98895,0,110.5436,8.4,0
