AgentIndex,Episode,TimeInRangeRatio,MeanDeviation,TotalEvents,EventsPerMinute,PanicCount,MaxHR,MeanRecoveryTime,OverreactionCount
11,82,0.1433333,16.40674,69,13.8,0,114.5797,25.3,0
1,81,0.11,20.61867,49,9.8,0,99.24365,47.75,0
18,80,0,32.75883,60,12,0,75.91992,0,0
7,83,0.01,29.00632,61,12.2,0,88.71667,74,0
13,84,0.51,14.86473,51,10.2,1,143.4517,9.1875,1
0,80,0.1266667,18.92065,56,11.2,0,107.8484,21.5,1
17,84,0.09666666,23.4768,49,9.8,0,111.6533,50.25,0
5,78,0.09666666,28.09169,49,9.8,0,106.0926,54.2,0
15,87,0.01,18.33087,33,6.6,0,89.88209,112.5,0
8,84,0.16,15.18203,49,9.8,0,115.42,39,0
10,88,0,33.3214,69,13.8,0,72.41552,0,0
6,86,0.3233333,9.810982,55,11,0,104.8565,24.5,0
3,86,0.2266667,13.30598,59,11.8,0,101.2326,38.25,0
19,84,0.3833333,13.67501,58,11.6,0,119.0456,13.08333,0
16,81,0,26.73149,56,11.2,0,82.21845,0,0
9,83,0,34.26374,61,12.2,0,78.38003,0,2
12,88,0.06,28.08217,37,7.4,0,91.10056,73.33334,0
4,82,0.03,18.69507,57,11.4,0,95.7601,80,0
14,81,0.3633333,15.30778,49,9.8,0,124.8298,27.5,0
2,81,0.08,26.02891,60,12,0,113.1856,19.71428,0
11,83,0.1533333,16.10356,61,12.2,0,97.49052,31.2,0
1,82,0,25.36613,56,11.2,0,86.50591,0,1
18,81,0.1966667,19.18571,52,10.4,0,105.3943,25.44444,0
7,84,0.003333333,28.62006,52,10.4,0,86.4809,156,0
13,85,0.3566667,13.81958,55,11,0,121.8071,15.09091,0
0,81,0.2266667,17.64675,84,16.8,1,141.8726,16.14286,0
17,85,0.02,20.6853,43,8.6,0,92.57322,64.33334,0
5,79,0.3166667,12.06996,60,12,0,107.6064,14.38461,0
15,88,0.01666667,29.17384,65,13,0,93.45203,74,0
8,85,0.05333333,14.7413,75,15,0,104.8249,71,0
10,89,0.4666667,9.449803,60,12,0,101.6423,15.375,2
6,87,0.2366667,16.65909,45,9,0,101.1322,32,0
3,87,0.01,26.13728,54,10.8,0,94.51211,6,0
19,85,0.45,11.75378,68,13.6,0,107.1403,12.69231,0
16,82,0.16,19.39194,67,13.4,0,130.8211,20.6,1
9,84,0,28.62244,59,11.8,0,86.37001,0,0
12,89,0.22,15.32103,57,11.4,0,99.04794,28.5,0
4,83,0.01333333,26.60906,63,12.6,0,91.90952,68.5,1
14,82,0,29.48862,58,11.6,0,78.01126,0,0
2,82,0.4533333,12.61372,44,8.8,0,91.44427,15,0
11,84,0.05333333,18.04282,53,10.6,0,92.27203,55.6,0
1,83,0.2266667,16.84575,43,8.6,0,122.1217,25.66667,0
18,82,0,32.22799,54,10.8,0,79.10841,0,0
7,85,0.1533333,18.17142,44,8.8,0,95.17738,24.625,0
13,86,0.3466667,10.81501,73,14.6,0,105.7405,34.6,0
0,82,0.3266667,14.78261,85,17,0,115.8613,17,0
17,86,0.21,22.40544,44,8.8,0,102.3712,33.85714,0
5,80,0.06666667,16.92988,64,12.8,0,99.57842,140,0
15,89,0.05333333,23.47726,56,11.2,0,111.4431,44.6,1
8,86,0,26.12331,31,6.2,0,79.12766,0,0
10,90,0,27.75369,49,9.8,0,84.40788,0,0
6,88,0.08,15.04898,48,9.6,0,95.92951,60.66667,0
3,88,0.1166667,23.65762,65,13,0,111.7225,29.44444,0
19,86,0.5733333,8.833288,59,11.8,0,108.8998,21.33333,0
16,83,0.2766667,13.67127,53,10.6,0,98.27757,24,0
9,85,0.09666666,18.16278,55,11,0,117.1737,30.625,0
12,90,0,28.69117,55,11,0,78.94971,0,0
4,84,0.02333333,25.96361,52,10.4,0,85.03576,68,0
14,83,0.2066667,18.10294,77,15.4,0,99.83364,47.2,1
2,83,0.006666667,30.14688,60,12,0,85.47755,110,0
11,85,0.1733333,15.51458,55,11,0,98.79668,31,0
1,84,0.45,11.63059,51,10.2,0,129.9753,14.88889,3
18,83,0.5166667,12.49584,85,17,0,95.1153,17.875,0
7,86,0.1466667,16.24635,58,11.6,0,113.4873,21.11111,0
13,87,0.2566667,13.70695,56,11.2,0,134.726,18.5,1
0,83,0.5066667,12.16735,64,12.8,0,138.7295,11.38461,0
17,87,0.02,27.57802,70,14,0,87.15216,56.25,1
5,81,0.3433333,11.63141,68,13.6,0,135.9459,18.375,1
15,90,0.3666667,11.60031,53,10.6,0,126.9537,18.66667,0
8,87,0.21,16.45035,69,13.8,0,114.3451,15.66667,1
10,91,0.2533333,14.22441,65,13,0,116.005,11.78947,0
6,89,0.18,17.24688,73,14.6,0,101.404,19.6,1
3,89,0.15,17.09896,68,13.6,0,89.66612,22.09091,0
19,87,0,29.76475,51,10.2,0,87.57668,0,0
16,84,0.09333333,19.86967,47,9.4,0,97.9946,57.33333,0
9,86,0.05,19.9452,60,12,0,96.42797,67.75,2
12,91,0,31.21542,25,5,0,82.47768,0,0
4,85,0.08666667,22.33536,52,10.4,0,104.4762,18.22222,0
14,84,0.3733333,14.33827,66,13.2,0,111.9927,14.46154,0
2,84,0,33.66938,62,12.4,0,82.5663,0,0
11,86,0.04666667,17.9696,46,9.2,0,96.49071,68.75,0
1,85,0.1666667,19.75415,52,10.4,0,102.4442,29.42857,0
18,84,0,29.4498,59,11.8,0,77.54582,0,1
7,87,0.1133333,17.24164,39,7.8,0,104.8625,38.16667,0
13,88,0.1033333,12.40211,44,8.8,0,97.064,32.33333,0
0,84,0.01,22.07094,50,10,0,88.10896,131,1
17,88,0.03666667,22.57356,55,11,0,92.81319,68.5,0
5,82,0.07666667,27.94101,51,10.2,0,95.3702,50.75,0
15,91,0.5933333,9.030623,54,10.8,0,105.0554,17.42857,1
8,88,0.01333333,27.55853,49,9.8,0,86.84351,96.33334,0
10,92,0.2266667,14.99847,60,12,0,108.0088,23.2,0
6,90,0.1233333,13.3434,42,8.4,0,96.48416,29.25,0
3,90,0.02666667,17.45842,55,11,0,97.5508,64,0
19,88,0,19.485,50,10,0,76.83195,0,0
16,85,0.2966667,13.45873,47,9.4,0,100.4314,35.16667,0
9,87,0.1633333,11.55173,51,10.2,0,111.1667,23.83333,0
12,92,0.003333333,24.46912,50,10,0,90.27791,132,0
4,86,0.06,24.52981,74,14.8,0,93.60064,38.83333,0
14,85,0.19,14.71933,50,10,0,102.3102,46.4,0
2,85,0.05333333,27.21659,53,10.6,0,103.8052,61.66667,0
11,87,0.05333333,22.47211,69,13.8,0,104.0278,51.5,0
1,86,0.04,17.84737,54,10.8,0,100.7853,68,0
18,85,0.03333334,28.53053,29,5.8,0,99.36867,136.5,0
7,88,0,30.33233,57,11.4,0,81.20407,0,0
13,89,0.05333333,18.64604,48,9.6,0,88.4145,58.25,0
0,85,0.4233333,12.82594,47,9.4,0,101.0979,28.83333,0
17,89,0.02666667,17.80688,29,5.8,0,92.78936,51.66667,1
5,83,0.1233333,17.9078,52,10.4,0,93.53468,37.8,0
15,92,0.5566667,9.290515,67,13.4,0,117.5975,8.416667,0
8,89,0.05,19.59786,70,14,0,88.39873,54.6,0
10,93,0.1033333,18.13946,72,14.4,0,95.37153,61,0
6,91,0.1,17.08783,39,7.8,0,101.365,57.66667,0
3,91,0.1033333,17.68637,60,12,0,89.20702,26.5,0
19,89,0,28.34209,60,12,0,81.43206,0,0
16,86,0.29,10.06544,61,12.2,0,111.4614,16.07692,1
9,88,0.1066667,17.89501,50,10,0,93.87044,45.2,0
12,93,0,27.22637,53,10.6,0,84.52534,0,0
4,87,0.11,23.59884,52,10.4,0,99.4115,38,0
14,86,0.02,21.23464,68,13.6,0,91.50748,125.5,0
2,86,0.01333333,22.74917,73,14.6,0,91.5227,112,0
11,88,0.1366667,15.80694,57,11.4,0,109.3384,28.77778,0
1,87,0.4366667,13.09511,49,9.8,0,112.8063,25.5,0
18,86,0.13,18.5834,58,11.6,0,96.0011,33.83333,0
7,89,0.3566667,15.81243,51,10.2,0,112.6851,12.73333,2
13,90,0,27.27181,44,8.8,0,85.54588,0,0
0,86,0,33.31937,49,9.8,0,75.71885,0,0
17,90,0,24.42044,38,7.6,0,79.01402,0,0
5,84,0.29,13.63181,49,9.8,0,104.1132,28.71428,0
15,93,0.06,20.90504,61,12.2,0,94.32391,66,0
8,90,0.09666666,20.24213,63,12.6,0,103.2379,36.14286,0
10,94,0.05666667,17.33313,63,12.6,0,96.64515,77.33334,0
6,92,0.38,12.87424,61,12.2,0,102.5555,12.75,0
3,92,0.5833333,10.60224,46,9.2,0,101.2314,25,0
19,90,0.21,13.76159,53,10.6,0,106.453,29.25,0
16,87,0,27.20798,36,7.2,0,86.66448,0,0
9,89,0.1566667,15.30156,57,11.4,0,106.6177,41.5,0
12,94,0.2733333,10.89863,45,9,0,104.6152,43.6,0
4,88,0.08666667,18.27185,30,6,0,111.6407,44,0
14,87,0.04333333,24.89278,54,10.8,0,91.22798,85.33334,0
2,87,0,27.4465,29,5.8,0,81.8567,0,0
11,89,0.03666667,20.5039,51,10.2,0,93.89282,67.25,1
1,88,0.2966667,13.03115,67,13.4,0,114.6504,15.53846,0
18,87,0.34,10.06679,57,11.4,0,109.251,12.93333,0
7,90,0.02333333,26.60197,55,11,0,88.57301,105.5,1
13,91,0.1266667,14.1621,35,7,0,97.23015,83.33334,0
0,87,0.27,14.23563,38,7.6,0,127.463,18.3,2
17,91,0.07666667,21.6432,43,8.6,0,91.32028,50.8,0
5,85,0.4966667,13.09266,44,8.8,0,132.2845,15.1,1
15,94,0,26.31267,56,11.2,0,86.02526,0,2
8,91,0.05666667,23.80816,59,11.8,0,101.1967,93.33334,1
10,95,0.1133333,19.67022,28,5.6,0,112.938,31.66667,0
6,93,0.04333333,25.38624,53,10.6,0,95.22157,34.66667,0
3,93,0.006666667,28.0316,52,10.4,0,91.57008,154,1
19,91,0.3866667,13.99058,39,7.8,0,114.8565,13.84615,1
16,88,0.6066667,8.928175,49,9.8,0,113.6053,11.88889,1
9,90,0.04666667,29.35012,56,11.2,0,91.16862,18.66667,1
12,95,0.39,13.40038,62,12.4,0,99.08737,23.33333,0
4,89,0,27.77769,57,11.4,0,80.75955,0,0
14,88,0.11,14.68998,46,9.2,0,100.6462,48,0
2,88,0.1766667,19.87938,45,9,0,113.6791,41.6,1
11,90,0.06,24.31241,47,9.4,0,119.3409,48.6,1
1,89,0.5866666,11.77593,59,11.8,0,111.2895,9.538462,0
18,88,0.02,26.38791,53,10.6,0,90.15491,116,0
7,91,0.1866667,10.94041,54,10.8,0,102.6561,48.8,0
13,92,0.3466667,14.55526,50,10,0,120.3128,19.2,0
0,88,0.7466667,6.492068,59,11.8,0,106.5929,6.909091,0
17,92,0.06333333,18.68184,26,5.2,0,104.1841,186,0
5,86,0.01,20.52818,52,10.4,0,88.41288,109,0
15,95,0,26.59357,53,10.6,0,81.38647,0,0
8,92,0.05666667,22.88241,49,9.8,0,105.1642,48.8,0
10,96,0.09333333,20.15815,32,6.4,0,114.3409,62.75,0
6,94,0.24,9.907595,26,5.2,0,105.667,34.33333,0
3,94,0,26.5403,45,9,0,81.6076,0,0
19,92,0.4433333,10.65469,44,8.8,0,108.6608,18.5,0
16,89,0,31.05758,40,8,0,69.50084,0,0
9,91,0.1466667,15.07067,61,12.2,0,107.4577,28.44444,0
12,96,0.1966667,20.5729,34,6.8,0,109.788,26.77778,0
4,90,0.003333333,26.02674,51,10.2,0,83.06774,281,0
14,89,0,33.85364,36,7.2,0,85.57667,0,0
2,89,0.05333333,25.23795,57,11.4,0,104.1482,56.33333,0
11,91,0.4666667,11.75476,63,12.6,0,123.9156,17.77778,0
1,90,0.11,19.00357,38,7.6,0,93.55505,43.16667,0
18,89,0.04333333,27.26143,26,5.2,0,99.1349,143.5,0
7,92,0.4233333,14.68128,61,12.2,0,106.7065,24.42857,0
13,93,0.07333333,20.45533,30,6,0,92.7411,87.66666,0
0,89,0.06666667,19.86278,67,13.4,0,91.4239,34.8,1
17,93,0,27.33197,37,7.4,0,83.39196,0,0
5,87,0.02,18.5845,58,11.6,0,89.31235,94,0
15,96,0.1433333,16.94004,43,8.6,0,113.9507,35.5,0
8,93,0,28.32198,38,7.6,0,88.82729,0,0
10,97,0,21.0104,54,10.8,0,74.96106,0,0
6,95,0,25.80774,37,7.4,0,80.96157,0,0
3,95,0.006666667,26.11003,57,11.4,0,92.82143,43,0
19,93,0.08666667,21.43717,27,5.4,0,91.22125,26.71428,0
16,90,0.07666667,14.35973,60,12,0,87.45025,46.16667,0
9,92,0.02666667,26.02016,69,13.8,0,92.43887,85.33334,0
12,97,0.03333334,22.67455,53,10.6,0,100.6952,87,0
4,91,0,24.47149,66,13.2,0,83.43535,0,0
14,90,0.01666667,30.34256,24,4.8,0,101.3749,31,0
2,90,0.08,16.23539,41,8.2,0,117.8715,59.75,1
11,92,0,31.29658,53,10.6,0,75.356,0,0
1,91,0.1433333,18.19553,46,9.2,0,122.6166,21.2,0
18,90,0.02333333,24.99519,35,7,0,93.81155,217,0
7,93,0.01,22.42497,40,8,0,89.81814,241,0
13,94,0.2433333,13.36116,61,12.2,0,104.5876,29.28572,0
0,90,0.01,27.69905,55,11,0,83.64736,265,0
17,94,0.006666667,20.78598,52,10.4,0,92.50912,230,1
5,88,0.41,14.26367,47,9.4,0,119.0932,15.27273,1
15,97,0.18,13.80484,48,9.6,0,118.2476,27.6,0
8,94,0.1433333,19.3746,45,9,0,109.2267,23,0
10,98,0,29.16073,38,7.6,0,80.23658,0,1
6,96,0.06,19.83906,43,8.6,0,92.6492,53.8,0
3,96,0.02,27.45768,52,10.4,0,96.24448,162,0
19,94,0.003333333,23.40932,54,10.8,0,89.69334,290,0
16,91,0,28.77406,54,10.8,0,82.20692,0,0
9,93,0.35,9.835473,38,7.6,0,96.93556,32.16667,0
12,98,0.1,18.09808,48,9.6,0,124.6545,51.4,0
4,92,0.04,21.52165,49,9.8,0,97.06264,66.75,1
14,91,0.2133333,15.5495,55,11,0,105.125,35.2,0
2,91,0,33.46389,47,9.4,0,88.23219,0,0
11,93,0.08666667,23.46226,50,10,0,105.6849,33.375,0
1,92,0.1133333,17.83837,62,12.4,0,94.80425,17.28572,1
18,91,0.02,24.52194,56,11.2,0,113.8697,147,0
7,94,0,23.1313,31,6.2,0,85.06449,0,0
13,95,0.05333333,25.24591,54,10.8,0,107.2856,64.5,0
0,91,0.08,20.6838,46,9.2,0,114.0513,27.6,0
17,95,0.01,23.80222,45,9,0,85.05408,95.5,0
5,89,0.09333333,20.99205,50,10,0,99.39319,126.5,0
15,98,0.55,12.07576,52,10.4,0,137.2701,13.5,2
8,95,0.1166667,24.32663,56,11.2,0,114.9437,18.16667,1
10,99,0.2733333,17.75661,50,10,0,110.8945,23.22222,0
6,97,0.18,14.19536,45,9,0,86.14742,26.5,0
3,97,0.2266667,15.67431,40,8,0,101.891,30.4,0
19,95,0,23.46228,40,8,0,87.68354,0,0
16,92,0.03,28.5385,48,9.6,0,101.2272,29.5,0
9,94,0.02,20.17197,55,11,0,91.47513,44,1
12,99,0.1733333,12.34814,25,5,0,117.5291,20.14286,0
4,93,0,29.06839,43,8.6,0,89.59328,0,0
14,92,0.02666667,26.33669,46,9.2,0,86.49824,45,0
2,92,0.05,17.86246,31,6.2,0,89.50615,60.33333,0
11,94,0.1166667,12.01947,39,7.8,0,94.91936,83.5,0
1,93,0.04666667,20.81456,37,7.4,0,96.78886,112,0
18,92,0.05,23.24869,52,10.4,0,93.12213,46.83333,0
7,95,0.02,24.77022,40,8,0,93.03255,88,0
13,96,0.33,14.33116,47,9.4,0,101.5539,32.2,0
0,92,0.1733333,13.22775,44,8.8,0,101.3618,31.28572,1
17,96,0.1433333,14.28811,63,12.6,0,103.3513,85.66666,0
5,90,0,29.51007,34,6.8,0,84.26243,0,0
15,99,0.07333333,18.56086,35,7,0,91.9035,37.5,1
8,96,0.1133333,23.92116,44,8.8,0,98.02951,30.75,0
10,100,0.07333333,20.4838,39,7.8,0,96.0884,34.83333,1
6,98,0.003333333,20.07459,44,8.8,0,83.44651,108,1
3,98,0,29.34589,18,3.6,0,76.4904,0,0
19,96,0,16.44611,21,4.2,0,87.0389,0,0
16,93,0.2,16.36184,62,12.4,0,122.2878,19.91667,0
9,95,0.02333333,27.40075,40,8,0,97.05644,37,0
12,100,0,30.24703,40,8,0,82.92191,0,0
4,94,0.01666667,28.98826,46,9.2,0,90.99972,111,0
14,93,0.34,13.55076,56,11.2,0,138.2092,14.61539,0
2,93,0.05666667,20.80678,24,4.8,0,117.4297,37.5,1
11,95,0.04,28.13216,50,10,0,100.2088,25.33333,0
1,94,0.08,23.11303,41,8.2,0,103.6833,41.66667,0
18,93,0.05333333,24.31186,53,10.6,0,97.8908,41.6,1
7,96,0.1933333,14.34756,43,8.6,0,114.4505,34.4,0
13,97,0.1866667,17.04578,62,12.4,0,113.5223,18.76923,0
0,93,0.24,11.79227,44,8.8,1,140.8442,45.6,1
17,97,0,27.11013,36,7.2,0,82.22997,0,1
5,91,0.34,11.7073,44,8.8,0,98.79949,28.14286,0
15,100,0.1066667,13.78094,59,11.8,0,88.48936,87,0
8,97,0,32.32807,14,2.8,0,71.08546,0,0
10,101,0.1333333,16.57916,52,10.4,0,102.4604,39.4,0
6,99,0.1,16.32495,39,7.8,0,95.64702,119.5,0
3,99,0.1466667,20.93795,32,6.4,0,115.3,44.8,0
19,97,0.07333333,26.64194,46,9.2,0,102.3436,54.2,1
16,94,0.01666667,21.75417,56,11.2,0,84.04729,80.33334,0
9,96,0.07333333,21.71263,43,8.6,0,107.2632,55.6,0
12,101,0.06,21.77829,38,7.6,0,93.67586,46.16667,0
4,95,0.06333333,22.37089,43,8.6,0,105.7216,50.25,0
14,94,0.2266667,18.07038,48,9.6,0,118.1838,15.57143,0
2,94,0.05,16.51575,62,12.4,0,92.77001,81.33334,0
11,96,0.05,24.47989,57,11.4,0,102.966,57.75,0
1,95,0.02666667,32.17545,36,7.2,0,91.78747,95,0
18,94,0.06,23.58275,45,9,0,95.16276,63.25,0
7,97,0.1566667,25.05176,46,9.2,0,121.9223,23.5,1
13,98,0.003333333,23.45197,38,7.6,0,90.00101,269,0
0,94,0.03,23.54349,45,9,0,93.65832,280,0
17,98,0,29.19342,36,7.2,0,81.83961,0,0
5,92,0.09,19.70371,40,8,0,91.2417,35,0
15,101,0.04,26.11133,51,10.2,0,112.8631,55,0
8,98,0.03333334,20.24183,31,6.2,0,90.59398,56,0
10,102,0.33,12.31967,48,9.6,0,110.626,20.1,1
6,100,0,22.26154,33,6.6,0,84.51699,0,0
3,100,0.08666667,27.94869,36,7.2,0,101.1691,28.5,0
19,98,0,21.9104,34,6.8,0,81.82514,0,0
16,95,0.15,12.2072,53,10.6,0,109.4108,61.25,0
9,97,0.03666667,16.00451,51,10.2,0,97.20129,42.5,0
12,102,0.04,17.99055,37,7.4,0,89.98452,107,0
4,96,0.05666667,26.83695,43,8.6,0,103.5445,76.33334,0
14,95,0.21,17.66081,36,7.2,0,112.8679,29.28572,0
2,95,0.03,19.17974,57,11.4,0,91.56816,95.33334,0
11,97,0.1166667,20.92448,34,6.8,0,118.2223,50.2,0
1,96,0.16,16.69301,49,9.8,0,100.6309,25.2,0
18,95,0.2066667,14.04501,45,9,0,106.7952,21.66667,0
7,98,0.1033333,18.91914,58,11.6,0,99.41763,43.83333,0
13,99,0,30.89394,58,11.6,0,72.18416,0,0
0,95,0,28.94608,58,11.6,0,86.34824,0,0
17,99,0.07666667,18.8427,31,6.2,0,96.66068,64.75,0
5,93,0.2033333,11.88173,49,9.8,0,119.9244,33.85714,0
15,102,0.4666667,9.561398,49,9.8,0,103.6234,16.33333,0
8,99,0.01666667,22.09671,44,8.8,0,97.22037,98,1
10,103,0.02333333,21.75553,47,9.4,0,87.63363,146.5,0
6,101,0.45,9.560396,47,9.4,0,112.842,15.7,0
3,101,0.1266667,18.08628,39,7.8,0,113.7276,44.8,0
19,99,0.003333333,28.6424,50,10,0,82.48497,247,0
16,96,0.15,15.52755,54,10.8,0,97.09756,24.5,0
9,98,0.04333333,23.44229,43,8.6,0,96.23135,52.4,0
12,103,0,28.89263,39,7.8,0,87.65126,0,0
4,97,0,29.15198,42,8.4,0,86.91153,0,0
14,96,0.04666667,25.1552,45,9,0,94.45386,55.6,0
2,96,0.03333334,16.98031,45,9,0,92.53465,77,0
11,98,0.2233333,15.85101,52,10.4,0,94.20835,19.7,0
1,97,0.05333333,24.73183,54,10.8,0,94.46102,36,0
18,96,0.11,20.95364,39,7.8,0,105.1452,31,0
7,99,0.4433333,9.326685,47,9.4,0,111.3203,12.7,0
13,100,0.06,21.37529,42,8.4,0,98.64104,78.66666,0
0,96,0,21.37461,46,9.2,0,85.89443,0,0
17,100,0.01,21.02102,53,10.6,0,88.9724,87.66666,0
5,94,0.03666667,17.90147,25,5,0,94.37704,58.33333,0
15,103,0,31.22152,50,10,0,85.31769,0,0
8,100,0.03,16.25215,39,7.8,0,90.35238,101.5,0
10,104,0.1633333,14.91117,47,9.4,0,110.1326,41.83333,0
6,102,0.01,30.15686,59,11.8,0,89.16599,131,0
3,102,0,34.30331,35,7,0,88.02492,0,0
19,100,0.1133333,14.45304,35,7,0,96.09445,47.8,0
16,97,0,24.82445,36,7.2,0,78.99588,0,0
9,99,0.006666667,30.83592,55,11,0,93.6925,185,0
12,104,0.28,13.14901,36,7.2,0,92.20158,28.5,0
4,98,0.06666667,24.77178,50,10,0,113.7123,39.83333,1
14,97,0,29.29772,45,9,0,81.32259,0,0
2,97,0.02666667,31.16022,54,10.8,0,96.48482,43.8,0
11,99,0.37,14.93304,43,8.6,0,96.9515,11.91667,0
1,98,0.07,17.08898,49,9.8,0,98.61069,27.5,0
18,97,0.59,9.694024,53,10.6,0,136.7604,12,0
7,100,0.1666667,19.01289,23,4.6,0,108.6567,26.375,0
13,101,0.05333333,19.87385,35,7,0,104.4864,121.5,0
0,97,0.09666666,18.46455,18,3.6,0,105.7349,33.6,1
17,101,0.006666667,24.72665,46,9.2,0,87.30663,141.5,0
5,95,0.02666667,19.86147,45,9,0,94.27899,209,0
15,104,0.01666667,23.06487,66,13.2,0,90.41664,22.5,0
8,101,0.1333333,15.99271,20,4,0,100.6073,63.66667,0
10,105,0.1233333,15.9054,29,5.8,0,101.1783,61.33333,1
6,103,0,28.25187,47,9.4,0,83.11292,0,0
3,103,0.09666666,19.81956,44,8.8,0,108.6973,37.28571,0
19,101,0.2666667,12.45155,37,7.4,0,114.369,22.875,0
16,98,0,20.27404,55,11,0,85.96128,0,0
9,100,0.01,23.42837,35,7,0,94.03189,272,0
12,105,0.02333333,22.22202,42,8.4,0,86.14769,178,1
4,99,0.02333333,25.16444,46,9.2,0,94.25089,204,1
14,98,0.04333333,17.40201,49,9.8,0,89.43927,125,0
2,98,0.1733333,15.18747,34,6.8,0,103.9364,44,0
11,100,0.1833333,17.9255,41,8.2,0,105.3285,26.16667,0
1,99,0.01,21.61359,54,10.8,0,91.16868,193,0
18,98,0.21,15.04989,43,8.6,0,104.5938,26.2,1
7,101,0.1366667,20.36697,48,9.6,0,114.5399,21.4,1
13,102,0.02,31.2158,55,11,0,99.32926,104.5,0
0,98,0,30.50248,40,8,0,82.14445,0,0
17,102,0.01666667,26.52495,29,5.8,0,94.80099,21.33333,0
5,96,0.04333333,23.77705,40,8,0,90.80908,142.5,0
15,105,0.1366667,19.29402,48,9.6,0,105.7849,32.375,0
8,102,0,28.46761,56,11.2,0,76.67492,0,0
10,106,0.49,11.5105,55,11,0,103.0918,17.125,0
6,104,0.14,16.88856,33,6.6,0,103.9486,59.5,1
3,104,0.02666667,28.74159,20,4,0,89.49468,112.5,0
19,102,0.05,20.96283,42,8.4,0,87.51353,68,0
16,99,0,27.32348,45,9,0,81.77501,0,0
9,101,0.02666667,14.5635,31,6.2,0,88.53042,206,0
12,106,0.01333333,23.04008,49,9.8,0,82.63192,96,0
4,100,0.02333333,28.96859,31,6.2,0,92.99186,111.5,0
14,99,0.3933333,13.4727,28,5.6,0,110.7113,8.647058,0
2,99,0.003333333,25.78066,47,9.4,0,87.12336,52,0
11,101,0.14,17.55011,41,8.2,0,95.51168,65.66666,0
1,100,0,29.8629,28,5.6,0,68.38277,0,0
18,99,0.006666667,22.09707,31,6.2,0,84.07389,191,0
7,102,0.04,23.6654,32,6.4,0,105.9963,132,0
13,103,0.1066667,19.72612,35,7,0,91.39765,46.8,0
0,99,0.01,22.67746,39,7.8,0,83.54092,103,0
17,103,0.1,22.20721,32,6.4,0,101.4406,49.4,0
5,97,0,28.26088,36,7.2,0,81.20248,0,0
15,106,0.07333333,16.15227,34,6.8,0,105.2285,51,0
8,103,0.07,15.08488,48,9.6,0,87.12369,41.66667,0
10,107,0.03333334,21.77477,45,9,0,93.51794,49.6,0
6,105,0.003333333,26.05861,17,3.4,0,85.77071,137,0
3,105,0.01333333,21.96149,11,2.2,0,88.65229,189,0
19,103,0.01666667,22.56297,35,7,0,92.14693,61,0
16,100,0.003333333,24.65955,54,10.8,0,86.21741,221,1
9,102,0.07,21.53078,57,11.4,0,90.50666,50.8,0
12,107,0,35.19611,14,2.8,0,64.20791,0,0
4,101,0,28.25984,40,8,0,81.47412,0,0
14,100,0.16,18.28688,50,10,0,130.2829,22.6,1
2,100,0,33.62332,22,4.4,0,82.71577,0,1
11,102,0.2833333,14.58503,52,10.4,0,105.8892,26.375,0
1,101,0,19.72694,41,8.2,0,86.15862,0,0
18,100,0.2533333,13.48255,47,9.4,0,109.2701,56,1
7,103,0.15,22.46979,49,9.8,0,98.28541,25.5,0
13,104,0.04,24.17652,62,12.4,0,91.65112,61,0
0,100,0.2766667,15.88744,46,9.2,0,122.9099,15,1
17,104,0.3366667,15.17555,28,5.6,0,111.1075,18.75,0
5,98,0.08333334,25.50094,49,9.8,0,101.877,37.71429,1
15,107,0.07,21.54165,28,5.6,0,107.4117,257,0
8,104,0.2366667,19.10169,55,11,0,106.7273,22.33333,0
10,108,0.09,17.53658,31,6.2,0,100.0372,68.25,0
6,106,0.02,25.79003,19,3.8,0,93.07431,55.66667,1
3,106,0.1066667,12.37781,19,3.8,0,91.86287,67,0
19,104,0.03666667,21.82095,27,5.4,0,94.90275,80.5,1
16,101,0.1133333,17.56024,29,5.8,0,104.7275,47,0
9,103,0,33.97538,23,4.6,0,68.43403,0,0
12,108,0.02,22.40302,21,4.2,0,106.3848,5,0
4,102,0.03666667,18.60086,25,5,0,92.04906,105.5,0
14,101,0.2933333,10.78605,42,8.4,0,108.0624,22,0
2,101,0.3733333,16.14077,62,12.4,0,117.295,14.41667,0
11,103,0.02,14.23693,27,5.4,0,91.87933,123.5,0
1,102,0.1233333,15.61184,48,9.6,0,104.9057,43.4,0
18,101,0,18.45169,39,7.8,0,88.66881,0,0
7,104,0,25.00472,20,4,0,68.22553,0,0
13,105,0.09666666,18.4506,56,11.2,0,102.1818,30.11111,0
0,101,0,26.58335,49,9.8,0,81.17915,0,0
17,105,0,24.58707,33,6.6,0,81.06507,0,0
5,99,0.01333333,26.88128,32,6.4,0,87.21941,146,0
15,108,0.1133333,21.12043,40,8,0,113.9903,38,0
8,105,0.05,21.92918,35,7,0,91.54937,57,0
10,109,0,24.97556,27,5.4,0,83.18241,0,0
6,107,0.3466667,10.76626,37,7.4,0,103.7343,38.2,1
3,107,0,29.30219,29,5.8,0,82.74202,0,0
19,105,0.03666667,30.65351,46,9.2,0,96.91506,77.33334,0
16,102,0.003333333,22.98787,26,5.2,0,84.28203,230,0
9,104,0,31.17068,32,6.4,0,78.38254,0,0
12,109,0.08666667,19.11719,52,10.4,0,92.2932,30.57143,0
4,103,0.1,16.16388,43,8.6,0,112.8692,26.25,0
14,102,0.09,15.55947,42,8.4,0,94.47435,40.8,0
