AgentIndex,Episode,TimeInRangeRatio,MeanDeviation,TotalEvents,EventsPerMinute,PanicCount,MaxHR,MeanRecoveryTime,OverreactionCount
14,9,0.2181818,19.42214,6,6.545455,1,152.7997,11,0
2,7,0.1265823,18.87209,11,8.35443,2,161.8892,29,1
10,10,0.09836066,20.72665,8,7.868853,9,163.1126,6,0
6,10,0.25,27.82757,8,6.31579,18,169.506,1,0
14,10,0.07142857,39.13679,6,12.85714,10,171.0266,3,0
18,9,0.1666667,16.72409,13,7.647059,2,161.7844,23.5,1
3,10,0.6794872,13.83904,13,5,8,165.0044,15,0
6,11,0.7142857,15.33407,4,17.14286,1,162.9025,1,0
17,9,0.12,21.67414,8,6.4,1,154.5779,32,1
16,8,0.3472222,22.42016,10,8.333333,3,159.4763,10,0
12,9,0,21.57893,6,6.31579,4,175.3311,0,0
4,11,0.1690141,23.7991,6,5.070423,1,155.9446,23,0
19,11,0.4852941,18.62039,9,7.941176,6,164.0065,6,1
15,9,0.1269841,22.86116,6,5.714286,1,151.1583,21,0
10,11,0.07142857,20.89733,7,10,6,156.2426,14,0
8,7,0.2921348,19.64902,9,6.067416,1,151.8734,11,0
0,10,0.02597403,24.31706,7,5.454545,1,156.4221,16,0
5,10,0.3087248,18.22007,14,5.637584,7,158.0626,23.66667,1
7,8,0.4819277,15.04417,8,5.783133,5,158.4101,10.5,0
1,10,0.09322034,27.56504,14,7.118644,5,164.2736,30,0
15,10,0.5,18.9498,3,4.5,1,152.2815,1,0
13,12,0.3465346,16.79177,15,8.910892,17,153.6662,8.25,0
3,11,0.2933333,21.78349,6,4.8,10,163.5424,19.5,0
12,10,0.6056338,16.79338,10,8.450705,7,167.8831,8.5,0
2,8,0.1041667,15.59084,12,7.5,1,158.5936,76,1
16,9,0.3333333,24.32343,10,7.407407,19,166.3536,31,1
17,10,0.1807229,21.60043,12,8.674699,11,159.8158,17,1
9,11,0.6640625,11.42473,14,6.5625,4,155.7839,28,1
7,9,0.3695652,20.71178,7,9.130435,1,157.09,5,0
10,12,0.2857143,21.35426,7,5.454545,1,160.2085,21,0
19,12,0.2093023,22.28918,11,7.674418,6,164.3706,19,0
13,13,0.3095238,20.70682,4,5.714286,6,163.2449,15,0
14,11,0.6173913,16.11049,12,6.26087,16,163.2582,8,1
1,11,0.375,21.61563,6,6.428571,1,154.312,2.5,0
2,9,0.3513514,20.70469,11,17.83784,1,152.2299,6,2
17,11,0.1764706,24.05566,4,7.058824,7,171.777,5.666667,0
11,8,0.4207317,13.18542,13,4.756098,2,156.1765,29,2
0,11,0.1428571,18.54987,14,8,3,154.9731,17.25,1
4,12,0.2941177,16.77962,8,4.033614,1,159.8667,44,0
8,8,0.375,12.27095,12,6,2,155.2574,22,0
12,11,0.06944445,30.25411,6,5,11,158.7419,24,0
15,11,0.3030303,16.11347,7,4.242424,1,155.2326,19.5,0
0,12,0.15,17.55915,6,9,1,150.1447,15,0
18,10,0.2611111,17.83055,18,6,3,158.8781,21.75,2
17,12,0.523077,11.1457,6,5.538462,1,155.8384,8.5,1
4,13,0.02,18.46677,4,4.8,1,157.7474,45,0
7,10,0.2989691,28.44326,9,5.56701,22,152.7946,14,0
14,12,0.4516129,22.12969,13,8.387096,14,157.2071,4,0
18,11,0.137931,25.68974,4,8.275862,1,155.3982,14,0
9,12,0.210084,18.22869,12,6.05042,1,151.6839,34,1
19,13,0.1743119,22.03064,13,7.155963,10,159.0757,21.5,0
16,10,0.4135338,15.85163,11,4.962406,7,156.757,29.5,0
2,10,0.3304348,17.31799,12,6.26087,1,150.0429,28,0
6,12,0.4396552,15.80306,12,3.103448,8,151.1598,30.5,0
8,9,0.4347826,14.16548,13,8.478261,6,162.0058,11.66667,0
0,13,0.02898551,26.70219,11,9.565217,1,151.2069,20,0
7,11,0.6721311,11.34001,5,4.918033,1,160.5613,5.5,0
18,12,0.04081633,24.10248,4,4.897959,1,153.7337,1,0
9,13,0.1875,25.84104,5,6.25,6,177.4998,19,0
16,11,0.05,22.20511,6,9,1,152.8604,25,0
13,14,0.02531646,23.41881,23,8.734178,2,157.789,55.5,2
10,13,0.25,22.25772,23,8.414634,25,151.2043,15.5,0
2,11,0.5641026,18.33127,4,6.153846,3,165.5637,1,0
19,14,0.5571429,13.33144,10,8.571428,4,168.4686,7.5,0
13,15,0.04545455,36.06227,4,10.90909,1,156.3898,1,1
7,12,0.1538462,22.55262,5,7.692307,7,166.0931,21,0
8,10,0.046875,26.28472,7,6.5625,6,160.2207,6.5,1
3,12,0.3531915,16.38641,14,3.574468,1,151.0061,49,0
1,12,0.2639594,21.35538,25,7.614213,10,152.7133,13.8,1
4,14,0.1023622,19.18898,12,5.669291,3,167.3871,68,0
14,13,0.1982759,18.63773,14,7.241379,1,153.2667,67,1
9,14,0.046875,18.54156,9,8.4375,1,152.3184,29,0
16,12,0.06944445,32.03644,8,6.666667,1,156.6696,33,0
5,11,0.1808874,23.51856,24,4.914676,19,158.7506,67.5,1
3,13,0.04,38.36183,4,9.6,9,161.37,1,1
13,16,0.3653846,20.60149,7,8.076923,2,167.5435,1.5,1
15,12,0.07386363,28.92747,16,5.454545,21,153.17,81,2
10,14,0.06756756,26.46883,7,5.675676,1,150.3994,22,0
18,13,0.4482759,21.34217,8,5.517241,13,159.8275,6,0
11,9,0.7083333,8.432161,20,5.555555,1,164.4296,12,2
17,13,0.1719745,20.50938,17,6.496815,3,160.7368,23,1
14,14,0.06896552,14.81283,4,8.275862,1,156.2839,9,1
0,14,0.2586207,19.46346,16,8.275862,1,151.1436,26.66667,2
2,12,0.5384616,15.85104,8,5.274725,7,155.6611,12,0
13,17,0.1875,19.17655,5,9.375,1,150.9468,9,0
9,15,0.09803922,16.90564,10,11.76471,2,164.2929,18,1
4,15,0.5614035,13.9477,5,5.263158,2,173.8309,13,1
16,13,0.06976745,29.72783,6,8.372093,1,160.6064,6,0
5,12,0.04444445,24.97236,6,8,9,158.8273,28,0
10,15,0.1621622,29.50294,5,8.108109,12,162.3755,7,0
19,15,0.1632653,22.22685,9,5.510204,2,153.376,32,1
17,14,0.1818182,23.698,7,9.545455,10,155.5027,6.333333,1
8,11,0.1666667,23.01393,7,4.666667,1,164.2262,34,0
1,13,0.08235294,22.36502,8,5.647059,4,164.7527,31,0
10,16,0.3043478,22.64216,3,7.826087,1,157.664,6,0
11,10,0.35,11.94902,9,9,1,150.9714,12,2
18,14,0.078125,21.62614,7,6.5625,1,163.9384,15,1
3,14,0.1666667,18.77625,6,5,1,160.1434,40,0
14,15,0.2098765,22.13696,12,8.888889,2,160.3757,20,0
16,14,0.5357143,14.06821,7,7.5,6,155.7228,7,0
18,15,0,17.39353,4,7.5,1,153.0971,0,0
2,13,0.3157895,17.1504,7,5.526316,1,155.6044,21,0
7,13,0.006756757,21.56477,15,6.081081,2,152.9778,133,1
12,12,0.7233334,10.36683,13,2.6,0,102.1125,16.75,0
11,11,0.4545455,13.99816,7,7.636364,1,160.3191,9,0
13,18,0.6981132,13.56627,13,7.35849,4,161.504,4.5,0
3,15,0.1875,21.89245,15,11.25,9,157.01,18,2
18,16,0.1111111,16.27905,8,8.888889,5,165.1219,18.5,1
1,14,0.5463917,14.38439,16,9.896907,5,156.4562,15,1
12,13,0.1190476,25.19755,6,8.571428,6,155.6393,21,0
17,15,0.3207547,15.78921,9,5.09434,2,167.7197,42,0
8,12,0.1862745,19.56948,8,4.705883,6,175.0078,17,0
10,17,0.34,18.90213,13,7.8,5,150.0159,33,1
19,16,0.1229508,22.61535,17,8.360656,7,152.4945,21,1
16,15,0.2093023,24.58776,11,7.674418,1,150.1243,15,0
6,13,0.2711267,21.09424,27,5.704226,2,160.7112,85,2
0,15,0.3144654,15.9637,16,6.037736,8,162.8951,23.66667,0
11,12,0.5625,14.59795,8,7.5,1,162.9965,17,0
9,16,0.5533333,13.15072,18,7.2,6,155.1333,46,1
15,13,0.3406594,19.33727,15,4.945055,9,158.3669,41,0
2,14,0.3176471,21.91121,8,5.647059,3,165.4289,26.5,0
7,14,0.258427,24.09647,9,6.067416,2,166.2112,44,2
1,15,0.4047619,13.26362,9,12.85714,1,152.9246,8,1
8,13,0,27.92362,4,5.714286,1,153.8664,0,0
14,16,0.2975207,23.65665,11,5.454545,3,156.2406,18.5,0
10,18,0.4259259,19.20077,7,7.777778,5,165.4715,8,0
17,16,0.25,16.07417,7,7,1,156.2792,18,0
16,16,0.5319149,15.19777,8,10.21277,1,152.391,3.5,0
10,19,0.2307692,25.34607,3,13.84615,1,156.0133,4,0
12,14,0.3866667,10.43936,6,4.8,4,166.2509,11,1
14,17,0.1111111,19.05703,5,11.11111,1,158.1748,7,0
11,13,0.2,18.77958,8,7.384615,12,156.0475,18.5,0
15,14,0.5428572,14.21614,8,6.857143,1,154.603,22,0
7,15,0.07936508,28.24148,8,7.619048,16,160.9536,32,0
2,15,0.5492958,13.00856,9,7.605634,1,154.2313,14,0
14,18,0.0625,25.65296,3,5.625,1,154.3141,14,0
19,17,0.368932,16.52992,14,8.15534,2,158.4179,31,1
1,16,0.3289474,17.05452,14,11.05263,2,154.6664,15,0
9,17,0.1111111,20.54753,10,6.666667,2,169.8838,24.33333,0
8,14,0.0125,23.2142,6,4.5,8,152.2676,25,0
13,19,0.1721854,16.10555,12,4.768212,1,155.7498,41.5,1
18,17,0.6086956,11.85331,13,5.652174,1,159.282,14.33333,0
0,16,0.5454546,13.82293,16,7.272727,16,155.2733,12,0
12,15,0.6071429,13.59811,12,8.571428,1,150.3961,8.5,0
6,14,0.5955882,13.65074,16,7.058824,5,170.8395,9,0
16,17,0.244898,18.50609,8,4.897959,13,170.2981,48,0
17,17,0.4336283,18.11975,10,5.309734,16,173.2677,14.66667,0
3,16,0.5409836,16.03875,10,3.278688,1,155.2561,15,1
14,19,0.3125,18.68222,8,7.5,1,153.6393,34,0
12,16,0.5263158,14.98743,4,12.63158,1,154.9507,1,0
4,16,0.3266667,13.37726,22,4.4,0,117.062,50.5,0
2,16,0.01190476,20.86913,12,8.571428,1,153.532,32,1
5,13,0.3933333,16.78463,17,3.4,0,96.0149,30.33333,1
1,17,0.01298701,25.87089,7,5.454545,2,172.1271,45,0
8,15,0.4933333,14.95788,7,5.6,3,158.4848,6.75,0
19,18,0.375,14.65401,11,7.5,4,160.218,41,0
15,15,0.3584906,19.7881,14,7.924528,1,155.6401,3,0
2,17,0,17.61431,4,9.6,1,150.5408,0,0
13,20,0.2133333,20.62486,11,8.8,6,150.0163,12,0
1,18,0.4,24.74822,7,21,5,153.1698,2,2
18,18,0.2727273,22.3971,9,5.454545,7,159.8707,10.5,0
9,18,0.3828125,18.10225,11,5.15625,11,156.4102,46,0
4,17,0.2285714,21.65493,8,6.857143,1,154.3041,22,0
1,19,0.025,33.04639,6,9,4,165.5283,6,1
7,16,0.3525641,18.99502,11,4.230769,10,161.4615,40.5,0
11,14,0.2331288,25.22665,19,6.993865,23,157.0261,55,2
17,18,0.6746988,17.34542,8,5.783133,3,161.4452,2.5,0
10,20,0.5459459,15.22987,15,4.864865,3,167.1966,26.66667,1
3,17,0.1777778,32.10989,12,8,23,155.2435,9,0
6,15,0.3047619,22.64033,11,6.285714,1,154.4275,45,1
15,16,0.2857143,27.97478,9,7.714286,20,165.1633,25,0
13,21,0.04347826,23.87523,7,6.086957,9,164.3378,47,0
0,17,0.2231405,24.0518,16,7.933884,13,156.0416,36,0
8,16,0.2065217,28.91629,10,6.521739,2,177.4818,9,1
14,20,0.1724138,19.30219,10,5.172414,1,150.8593,44,1
10,21,0.4473684,15.11002,4,6.31579,1,150.8038,17,0
5,14,0.5833333,15.81902,11,5.5,2,162.4614,6.5,1
2,18,0.2857143,18.58593,12,6.857143,18,156.3186,11.33333,1
3,18,0.5102041,15.50181,6,7.346939,1,151.4352,2,1
12,17,0.09219858,22.99801,16,6.808511,5,154.3437,50.5,1
9,19,0.1627907,27.37617,6,4.186047,1,158.9185,41,0
1,20,0.1772152,17.29532,5,3.797468,1,160.5755,29.5,0
7,17,0.01282051,29.89173,8,6.153846,16,161.7412,22,0
11,15,0.2222222,19.6424,7,5.185185,8,168.2185,20,0
13,22,0.06666667,29.6751,6,6,7,169.1435,10.5,0
6,16,0.6428571,10.96889,7,6,1,155.6608,9.5,0
15,17,0.3823529,15.92101,8,7.058824,2,168.0348,5.25,1
0,18,0.3387097,24.27559,6,5.806452,1,151.6437,31,0
19,19,0.7755102,7.34122,13,5.306122,1,150.5419,8.333333,0
2,19,0.744186,10.08629,6,8.372093,1,157.9486,1,0
18,19,0.2868852,23.47602,14,6.885246,12,156.7426,22.66667,1
3,19,0.4090909,17.1812,3,4.090909,1,151.6204,15,0
17,19,0.1415929,23.57592,13,6.902655,10,165.5913,22.33333,1
8,17,0.3253012,15.09312,9,6.506024,2,164.4834,21,0
1,21,0.6326531,14.31156,5,6.122449,1,152.2398,5,0
19,20,0.2682927,18.44727,5,7.317073,1,156.6496,3,0
10,22,0.18,23.63465,15,9,4,160.1788,49,1
15,18,0.3728814,18.84653,10,10.16949,2,163.8727,11,1
9,20,0.4342105,18.08503,9,7.105263,2,169.443,12.5,0
4,18,0.4113924,12.9149,12,4.556962,2,168.1626,39,1
12,18,0.08333334,23.07635,8,5,15,165.7782,16,0
2,20,0.3333333,17.21459,6,5.454545,9,163.8419,13,0
15,19,0.12,32.32315,4,9.6,1,151.0363,4,0
10,23,0,23.28062,3,6.206897,1,165.8692,0,0
13,23,0.61,13.84921,8,4.8,1,154.1477,10,0
5,15,0.2238806,19.94955,16,7.164179,3,154.2987,38.5,1
6,17,0.3428572,13.92062,13,7.428571,4,166.4278,10.5,1
17,20,0.3157895,16.77245,10,7.894737,3,163.4095,20,0
7,18,0.1304348,19.56202,15,7.826087,1,150.2607,20.66667,0
3,20,0.4455445,15.38808,14,8.316832,3,150.0043,9,1
4,19,0.08928572,29.27203,6,6.428571,1,163.6529,34,0
16,18,0.3733333,19.24063,24,4.8,7,144.3149,21,0
10,24,0.6346154,13.61217,8,9.230769,2,153.2791,9,0
12,19,0.557377,9.23082,6,5.901639,1,153.8243,1,0
8,18,0.09615385,20.5366,15,8.653846,4,160.1334,10.66667,0
18,20,0.168,25.80559,10,4.8,18,157.3375,22.33333,0
14,21,0.1808511,19.94309,18,5.744681,4,156.3629,61.5,1
11,16,0.2176871,21.6888,14,5.714286,17,154.7703,23.33333,0
15,20,0.2063492,18.75303,8,7.619048,4,162.9423,18,0
7,19,0.3555556,21.09636,8,10.66667,5,154.8671,8,0
0,19,0.4313726,18.2377,7,2.745098,13,169.2462,18,0
1,22,0.3247863,16.39188,12,6.153846,7,159.8147,18,0
10,25,0,24.94495,3,6.428571,1,151.9719,0,0
19,21,0.1355932,26.18752,9,4.576271,1,150.7702,95,0
5,16,0.2285714,19.67258,11,9.428572,1,157.6756,22.5,0
4,20,0.2826087,17.31228,6,7.826087,2,158.712,17,0
15,21,0.1212121,21.51425,3,5.454545,1,159.9929,9,0
2,21,0.26,18.84218,6,3.6,4,167.0785,26,0
13,24,0.07526882,22.97088,11,7.096774,1,154.4187,34,0
0,20,0.1702128,24.09644,8,10.21277,1,154.3867,27,0
11,17,0.2096774,21.6702,11,10.64516,8,154.7848,12.5,0
18,21,0.3157895,21.85075,7,5.526316,18,153.3436,11,0
10,26,0.3636364,21.7543,7,7.636364,1,153.6445,6,0
19,22,0.4117647,23.37402,7,8.235294,7,164.2569,3,0
